Date;Price
02/18/2003;8.877,50
02/17/2003;8.905,00
02/14/2003;8.920,00
02/13/2003;8.945,00
02/12/2003;8.965,00
02/11/2003;8.965,00
02/10/2003;8.865,00
02/07/2003;8.868,50
02/06/2003;8.869,00
02/05/2003;8.867,00
02/04/2003;8.870,00
02/03/2003;8.876,00
01/31/2003;8.870,00
01/30/2003;8.870,00
01/29/2003;8.850,00
01/28/2003;8.855,00
01/27/2003;8.892,50
01/24/2003;8.892,50
01/23/2003;8.886,50
01/22/2003;8.855,00
01/21/2003;8.880,00
01/20/2003;8.875,00
01/17/2003;8.870,00
01/16/2003;8.860,00
01/15/2003;8.865,00
01/14/2003;8.872,50
01/13/2003;8.880,00
01/10/2003;8.917,50
01/09/2003;8.932,50
01/08/2003;8.930,00
01/07/2003;8.925,00
01/06/2003;8.934,50
01/03/2003;8.927,50
01/02/2003;8.920,00
01/01/2003;8.950,00
12/31/2002;8.950,00
12/30/2002;8.950,00
12/27/2002;8.917,50
12/26/2002;8.890,00
12/25/2002;8.895,00
12/24/2002;8.895,00
12/23/2002;8.895,00
12/20/2002;8.888,00
12/19/2002;8.895,00
12/18/2002;8.890,00
12/17/2002;8.880,00
12/16/2002;8.815,00
12/13/2002;8.875,00
12/12/2002;8.867,50
12/11/2002;8.885,00
12/10/2002;8.977,50
12/09/2002;8.977,50
12/06/2002;8.990,00
12/05/2002;8.990,00
12/04/2002;8.990,00
12/03/2002;8.980,00
12/02/2002;8.977,50
11/29/2002;8.977,50
11/28/2002;8.982,50
11/27/2002;8.935,00
11/26/2002;8.987,50
11/25/2002;8.975,00
11/22/2002;8.985,00
11/21/2002;9.020,00
11/20/2002;8.967,50
11/19/2002;8.965,00
11/18/2002;8.995,00
11/15/2002;9.027,00
11/14/2002;9.022,50
11/13/2002;9.047,00
11/12/2002;9.075,00
11/11/2002;9.147,00
11/08/2002;9.193,00
11/07/2002;9.205,00
11/06/2002;9.211,00
11/05/2002;9.205,00
11/04/2002;9.211,50
11/01/2002;9.225,00
10/31/2002;9.230,00
10/30/2002;9.227,00
10/29/2002;9.250,00
10/28/2002;9.224,00
10/25/2002;9.240,00
10/24/2002;9.215,00
10/23/2002;9.215,00
10/22/2002;9.200,00
10/21/2002;9.193,00
10/18/2002;9.214,00
10/17/2002;9.175,00
10/16/2002;9.194,00
10/15/2002;9.290,00
10/14/2002;9.345,00
10/11/2002;9.007,00
10/10/2002;9.010,00
10/09/2002;8.996,50
10/08/2002;9.005,00
10/07/2002;9.015,00
10/04/2002;9.014,50
10/03/2002;9.014,50
10/02/2002;9.007,00
10/01/2002;9.000,00
09/30/2002;8.994,00
09/27/2002;9.017,50
09/26/2002;9.010,00
09/25/2002;9.000,00
09/24/2002;9.037,50
09/23/2002;9.075,00
09/20/2002;9.032,50
09/19/2002;9.025,00
09/18/2002;9.000,00
09/17/2002;9.060,00
09/16/2002;9.050,00
09/13/2002;8.975,00
09/12/2002;8.919,50
09/11/2002;8.893,00
09/10/2002;8.871,00
09/09/2002;8.825,00
09/06/2002;8.870,00
09/05/2002;8.863,00
09/04/2002;8.870,00
09/03/2002;8.842,50
09/02/2002;8.851,00
08/30/2002;8.855,00
08/29/2002;8.865,00
08/28/2002;8.886,00
08/27/2002;8.887,50
08/26/2002;8.930,00
08/23/2002;8.887,50
08/22/2002;8.845,00
08/21/2002;8.875,00
08/20/2002;8.845,00
08/19/2002;8.847,50
08/16/2002;8.815,00
08/15/2002;8.857,50
08/14/2002;8.775,00
08/13/2002;8.880,00
08/12/2002;8.850,00
08/09/2002;9.002,50
08/08/2002;8.990,00
08/07/2002;9.060,00
08/06/2002;9.085,00
08/05/2002;9.087,50
08/02/2002;9.075,00
08/01/2002;9.155,00
07/31/2002;9.064,50
07/30/2002;9.115,00
07/29/2002;9.250,00
07/26/2002;9.150,00
07/25/2002;9.005,00
07/24/2002;9.062,50
07/23/2002;9.005,00
07/22/2002;8.817,50
07/19/2002;8.775,00
07/18/2002;8.870,00
07/17/2002;8.965,00
07/16/2002;9.040,00
07/15/2002;9.047,50
07/12/2002;9.075,00
07/11/2002;9.135,00
07/10/2002;8.907,50
07/09/2002;8.910,00
07/08/2002;8.900,00
07/05/2002;8.860,00
07/04/2002;8.855,00
07/03/2002;8.965,00
07/02/2002;8.805,00
07/01/2002;8.710,00
06/28/2002;8.713,00
06/27/2002;8.640,00
06/26/2002;8.680,00
06/25/2002;8.657,50
06/24/2002;8.585,00
06/21/2002;8.630,00
06/20/2002;8.597,50
06/19/2002;8.695,00
06/18/2002;8.655,00
06/17/2002;8.688,00
06/14/2002;8.660,00
06/13/2002;8.751,00
06/12/2002;8.715,00
06/11/2002;8.775,00
06/10/2002;8.730,00
06/07/2002;8.875,00
06/06/2002;9.045,00
06/05/2002;8.925,00
06/04/2002;8.650,00
06/03/2002;8.545,00
05/31/2002;8.697,50
05/30/2002;8.843,00
05/29/2002;8.850,00
05/28/2002;8.867,50
05/27/2002;8.905,00
05/24/2002;8.957,50
05/23/2002;8.945,00
05/22/2002;9.065,00
05/21/2002;9.035,00
05/20/2002;9.040,00
05/17/2002;9.090,00
05/16/2002;9.150,00
05/15/2002;9.240,00
05/14/2002;9.270,00
05/13/2002;9.277,00
05/10/2002;9.285,00
05/09/2002;9.285,00
05/08/2002;9.290,00
05/07/2002;9.290,00
05/06/2002;9.289,00
05/03/2002;9.310,00
05/02/2002;9.340,00
05/01/2002;9.327,50
04/30/2002;9.330,00
04/29/2002;9.325,00
04/26/2002;9.305,00
04/25/2002;9.370,00
04/24/2002;9.325,00
04/23/2002;9.430,00
04/22/2002;9.351,50
04/19/2002;9.351,50
04/18/2002;9.390,00
04/17/2002;9.430,00
04/16/2002;9.450,00
04/15/2002;9.395,00
04/12/2002;9.545,00
04/11/2002;9.550,00
04/10/2002;9.580,00
04/09/2002;9.665,00
04/08/2002;9.547,00
04/05/2002;9.550,00
04/04/2002;9.655,00
04/03/2002;9.802,50
04/02/2002;9.770,00
04/01/2002;9.750,00
03/29/2002;9.825,00
03/28/2002;9.825,00
03/27/2002;9.660,00
03/26/2002;9.575,00
03/25/2002;9.705,00
03/22/2002;9.825,00
03/21/2002;9.870,00
03/20/2002;9.892,00
03/19/2002;9.965,00
03/18/2002;9.969,50
03/15/2002;9.995,00
03/14/2002;9.975,00
03/13/2002;9.975,00
03/12/2002;9.970,00
03/11/2002;9.945,00
03/08/2002;10.015,00
03/07/2002;9.942,50
03/06/2002;9.955,00
03/05/2002;9.985,00
03/04/2002;10.078,00
03/01/2002;10.100,00
02/28/2002;10.150,00
02/27/2002;10.182,50
02/26/2002;10.175,00
02/25/2002;10.177,50
02/22/2002;10.215,00
02/21/2002;10.205,00
02/20/2002;10.187,00
02/19/2002;10.185,00
02/18/2002;10.280,00
02/15/2002;10.247,00
02/14/2002;10.230,00
02/13/2002;10.187,50
02/12/2002;10.175,00
02/11/2002;10.210,00
02/08/2002;10.250,00
02/07/2002;10.270,00
02/06/2002;10.325,00
02/05/2002;10.305,50
02/04/2002;10.315,00
02/01/2002;10.325,00
01/31/2002;10.315,00
01/30/2002;10.325,00
01/29/2002;10.295,00
01/28/2002;10.385,00
01/25/2002;10.435,00
01/24/2002;10.375,00
01/23/2002;10.400,00
01/22/2002;10.385,00
01/21/2002;10.385,00
01/18/2002;10.395,50
01/17/2002;10.395,50
01/16/2002;10.385,50
01/15/2002;10.387,50
01/14/2002;10.405,00
01/11/2002;10.431,00
01/10/2002;10.430,00
01/09/2002;10.420,00
01/08/2002;10.425,00
01/07/2002;10.375,00
01/04/2002;10.415,00
01/03/2002;10.375,00
01/02/2002;10.415,00
12/31/2001;10.400,00
12/28/2001;10.475,00
12/27/2001;10.412,50
12/26/2001;10.187,50
12/25/2001;10.190,00
12/24/2001;10.190,00
12/21/2001;10.160,00
12/20/2001;10.117,50
12/19/2001;10.095,00
12/18/2001;10.155,00
12/17/2001;10.195,00
12/14/2001;10.195,00
12/13/2001;10.110,00
12/12/2001;10.025,00
12/11/2001;10.165,00
12/10/2001;10.240,00
12/07/2001;10.365,00
12/06/2001;10.400,00
12/05/2001;10.470,00
12/04/2001;10.470,00
12/03/2001;10.455,00
11/30/2001;10.465,00
11/29/2001;10.412,00
11/28/2001;10.400,00
11/27/2001;10.430,00
11/26/2001;10.350,00
11/23/2001;10.495,00
11/22/2001;10.550,00
11/21/2001;10.440,00
11/20/2001;10.535,00
11/19/2001;10.572,50
11/16/2001;10.635,00
11/15/2001;10.625,00
11/14/2001;10.645,00
11/13/2001;10.677,50
11/12/2001;10.610,50
11/09/2001;10.410,00
11/08/2001;10.470,00
11/07/2001;10.637,50
11/06/2001;10.835,00
11/05/2001;10.925,00
11/02/2001;10.675,00
11/01/2001;10.525,00
10/31/2001;10.475,00
10/30/2001;10.400,00
10/29/2001;10.270,00
10/26/2001;10.260,00
10/25/2001;10.265,00
10/24/2001;10.230,00
10/23/2001;10.170,00
10/22/2001;10.112,50
10/19/2001;10.090,00
10/18/2001;10.035,00
10/17/2001;10.012,50
10/16/2001;10.000,00
10/15/2001;9.965,00
10/12/2001;9.970,00
10/11/2001;9.937,50
10/10/2001;9.985,00
10/09/2001;10.000,00
10/08/2001;10.162,50
10/05/2001;9.865,00
10/04/2001;9.725,00
10/03/2001;9.905,00
10/02/2001;10.050,00
10/01/2001;9.900,00
09/28/2001;9.707,50
09/27/2001;9.672,50
09/26/2001;9.635,00
09/25/2001;9.517,50
09/24/2001;9.455,00
09/21/2001;9.415,00
09/20/2001;9.445,00
09/19/2001;9.605,00
09/18/2001;9.575,00
09/17/2001;9.315,00
09/14/2001;9.110,00
09/13/2001;9.102,50
09/12/2001;9.040,00
09/11/2001;9.090,00
09/10/2001;9.075,00
09/07/2001;9.150,00
09/06/2001;9.000,00
09/05/2001;9.055,00
09/04/2001;8.990,00
09/03/2001;8.987,50
08/31/2001;8.862,50
08/30/2001;8.920,00
08/29/2001;9.150,00
08/28/2001;9.030,00
08/27/2001;8.735,00
08/24/2001;8.695,00
08/23/2001;8.725,00
08/22/2001;8.615,00
08/21/2001;8.542,50
08/20/2001;8.525,00
08/17/2001;8.750,00
08/16/2001;8.750,00
08/15/2001;8.775,00
08/14/2001;8.485,00
08/13/2001;8.550,00
08/10/2001;9.110,00
08/09/2001;9.200,00
08/08/2001;9.330,00
08/07/2001;9.355,00
08/06/2001;9.390,00
08/03/2001;9.515,00
08/02/2001;9.625,00
08/01/2001;9.625,00
07/31/2001;9.500,00
07/30/2001;9.700,00
07/27/2001;10.050,00
07/26/2001;10.050,00
07/25/2001;10.050,00
07/24/2001;10.050,00
07/23/2001;10.187,50
07/20/2001;11.140,00
07/19/2001;11.249,00
07/18/2001;11.275,00
07/17/2001;11.335,00
07/16/2001;11.340,00
07/13/2001;11.330,00
07/12/2001;11.360,00
07/11/2001;11.340,00
07/10/2001;11.352,00
07/09/2001;11.329,50
07/06/2001;11.330,00
07/05/2001;11.357,00
07/04/2001;11.365,00
07/03/2001;11.322,00
07/02/2001;11.320,00
06/29/2001;11.390,00
06/28/2001;11.447,50
06/27/2001;11.395,00
06/26/2001;11.372,00
06/25/2001;11.365,00
06/22/2001;11.355,00
06/21/2001;11.345,00
06/20/2001;11.290,00
06/19/2001;11.390,00
06/18/2001;11.295,00
06/15/2001;11.260,00
06/14/2001;11.225,00
06/13/2001;11.225,00
06/12/2001;11.237,50
06/11/2001;11.265,00
06/08/2001;11.212,50
06/07/2001;11.190,00
06/06/2001;11.195,00
06/05/2001;11.225,00
06/04/2001;11.450,00
06/01/2001;11.450,00
05/31/2001;11.125,00
05/30/2001;11.395,00
05/29/2001;11.200,00
05/28/2001;11.590,00
05/25/2001;11.455,00
05/24/2001;11.425,00
05/23/2001;11.421,00
05/22/2001;11.425,00
05/21/2001;11.465,00
05/18/2001;11.375,00
05/17/2001;11.300,00
05/16/2001;11.407,50
05/15/2001;11.445,00
05/14/2001;11.400,00
05/11/2001;11.277,50
05/10/2001;11.165,00
05/09/2001;11.075,00
05/08/2001;10.945,00
05/07/2001;10.950,00
05/04/2001;10.950,00
05/03/2001;11.075,00
05/02/2001;11.225,00
05/01/2001;11.210,00
04/30/2001;11.600,00
04/27/2001;11.850,00
04/26/2001;12.019,00
04/25/2001;11.985,00
04/24/2001;11.840,00
04/23/2001;11.950,00
04/20/2001;11.775,00
04/19/2001;11.095,00
04/18/2001;10.945,00
04/17/2001;10.855,00
04/16/2001;10.805,00
04/13/2001;10.612,50
04/12/2001;10.612,50
04/11/2001;10.575,00
04/10/2001;10.652,50
04/09/2001;10.813,50
04/06/2001;10.845,00
04/05/2001;10.705,00
04/04/2001;10.610,00
04/03/2001;10.445,00
04/02/2001;10.432,50
03/30/2001;10.417,50
03/29/2001;10.397,50
03/28/2001;10.390,00
03/27/2001;10.425,00
03/26/2001;10.400,00
03/23/2001;10.385,00
03/22/2001;10.395,00
03/21/2001;10.435,00
03/20/2001;10.415,00
03/19/2001;10.428,00
03/16/2001;10.315,00
03/15/2001;9.925,00
03/14/2001;10.160,00
03/13/2001;10.287,50
03/12/2001;10.500,00
03/09/2001;10.155,00
03/08/2001;9.925,00
03/07/2001;9.885,00
03/06/2001;9.880,00
03/05/2001;9.860,00
03/02/2001;9.875,00
03/01/2001;9.875,00
02/28/2001;9.865,00
02/27/2001;9.855,00
02/26/2001;9.850,00
02/23/2001;9.660,00
02/22/2001;9.625,00
02/21/2001;9.625,00
02/20/2001;9.660,00
02/19/2001;9.610,00
02/16/2001;9.651,00
02/15/2001;9.600,00
02/14/2001;9.600,00
02/13/2001;9.610,00
02/12/2001;9.602,50
02/09/2001;9.625,00
02/08/2001;9.650,00
02/07/2001;9.650,00
02/06/2001;9.562,50
02/05/2001;9.550,00
02/02/2001;9.550,00
02/01/2001;9.540,00
01/31/2001;9.450,00
01/30/2001;9.440,00
01/29/2001;9.425,00
01/26/2001;9.425,00
01/25/2001;9.450,00
01/24/2001;9.400,00
01/23/2001;9.400,00
01/22/2001;9.400,00
01/19/2001;9.475,00
01/18/2001;9.400,00
01/17/2001;9.450,00
01/16/2001;9.445,00
01/15/2001;9.475,00
01/12/2001;9.610,00
01/11/2001;9.625,00
01/10/2001;9.535,00
01/09/2001;9.490,00
01/08/2001;9.485,00
01/05/2001;9.507,50
01/04/2001;9.485,00
01/03/2001;9.500,00
01/02/2001;9.495,00
12/29/2000;9.675,00
12/28/2000;9.620,00
12/27/2000;9.450,00
12/26/2000;9.450,00
12/25/2000;9.287,50
12/22/2000;9.287,50
12/21/2000;9.315,00
12/20/2000;9.250,00
12/19/2000;9.255,00
12/18/2000;9.385,00
12/15/2000;9.355,00
12/14/2000;9.375,00
12/13/2000;9.460,00
12/12/2000;9.495,00
12/11/2000;9.310,00
12/08/2000;9.550,00
12/07/2000;9.577,50
12/06/2000;9.600,00
12/05/2000;9.505,00
12/04/2000;9.520,00
12/01/2000;9.505,00
11/30/2000;9.530,00
11/29/2000;9.500,00
11/28/2000;9.455,00
11/27/2000;9.455,00
11/24/2000;9.455,00
11/23/2000;9.435,00
11/22/2000;9.395,00
11/21/2000;9.470,00
11/20/2000;9.475,00
11/17/2000;9.460,00
11/16/2000;9.390,00
11/15/2000;9.390,00
11/14/2000;9.362,50
11/13/2000;9.302,50
11/10/2000;9.225,00
11/09/2000;9.260,00
11/08/2000;9.207,50
11/07/2000;9.282,50
11/06/2000;9.185,00
11/03/2000;9.175,00
11/02/2000;9.175,00
11/01/2000;9.155,00
10/31/2000;9.347,50
10/30/2000;9.445,00
10/27/2000;9.140,00
10/26/2000;9.060,00
10/25/2000;8.950,00
10/24/2000;8.917,50
10/23/2000;8.950,00
10/20/2000;8.937,50
10/19/2000;8.870,00
10/18/2000;8.905,00
10/17/2000;8.900,00
10/16/2000;8.905,00
10/13/2000;8.905,00
10/12/2000;8.990,00
10/11/2000;8.847,50
10/10/2000;8.840,00
10/09/2000;8.825,00
10/06/2000;8.805,00
10/05/2000;8.790,00
10/04/2000;8.800,00
10/03/2000;8.775,00
10/02/2000;8.782,50
09/29/2000;8.760,00
09/28/2000;8.830,00
09/27/2000;8.825,00
09/26/2000;8.780,00
09/25/2000;8.875,00
09/22/2000;8.805,00
09/21/2000;8.760,00
09/20/2000;8.795,00
09/19/2000;8.675,00
09/18/2000;8.735,00
09/15/2000;8.745,00
09/14/2000;8.625,00
09/13/2000;8.800,00
09/12/2000;8.655,00
09/11/2000;8.500,00
09/08/2000;8.390,00
09/07/2000;8.400,00
09/06/2000;8.415,00
09/05/2000;8.335,00
09/04/2000;8.285,00
09/01/2000;8.300,00
08/31/2000;8.325,00
08/30/2000;8.367,50
08/29/2000;8.430,00
08/28/2000;8.240,00
08/25/2000;8.355,00
08/24/2000;8.435,00
08/23/2000;8.395,00
08/22/2000;8.137,50
08/21/2000;8.220,00
08/18/2000;8.355,00
08/17/2000;8.335,00
08/16/2000;8.355,00
08/15/2000;8.312,50
08/14/2000;8.230,00
08/11/2000;8.285,00
08/10/2000;8.462,50
08/09/2000;8.575,00
08/08/2000;8.650,00
08/07/2000;8.630,00
08/04/2000;8.620,00
08/03/2000;8.605,00
08/02/2000;8.815,00
08/01/2000;8.950,00
07/31/2000;8.925,00
07/28/2000;8.950,00
07/27/2000;8.950,00
07/26/2000;9.105,00
07/25/2000;9.085,00
07/24/2000;8.875,00
07/21/2000;8.925,00
07/20/2000;8.870,00
07/19/2000;8.960,00
07/18/2000;9.245,00
07/17/2000;9.510,00
07/14/2000;9.515,00
07/13/2000;9.415,00
07/12/2000;9.400,00
07/11/2000;9.340,00
07/10/2000;9.290,00
07/07/2000;9.315,00
07/06/2000;9.275,00
07/05/2000;9.365,00
07/04/2000;8.990,00
07/03/2000;8.975,00
06/30/2000;8.760,00
06/29/2000;8.750,00
06/28/2000;8.682,50
06/27/2000;8.680,00
06/26/2000;8.675,00
06/23/2000;8.695,00
06/22/2000;8.710,00
06/21/2000;8.650,00
06/20/2000;8.615,00
06/19/2000;8.612,50
06/16/2000;8.615,00
06/15/2000;8.535,00
06/14/2000;8.505,00
06/13/2000;8.575,00
06/12/2000;8.620,00
06/09/2000;8.635,00
06/08/2000;8.610,00
06/07/2000;8.605,00
06/06/2000;8.565,00
06/05/2000;8.475,00
06/02/2000;8.325,00
06/01/2000;8.500,00
05/31/2000;8.645,00
05/30/2000;8.650,00
05/29/2000;8.595,00
05/26/2000;8.520,00
05/25/2000;8.450,00
05/24/2000;8.520,00
05/23/2000;8.425,00
05/22/2000;8.355,00
05/19/2000;8.365,00
05/18/2000;8.520,00
05/17/2000;8.525,00
05/16/2000;8.575,00
05/15/2000;8.670,00
05/12/2000;8.425,00
05/11/2000;8.375,00
05/10/2000;8.155,00
05/09/2000;8.110,00
05/08/2000;8.015,00
05/05/2000;7.960,00
05/04/2000;7.990,00
05/03/2000;8.005,00
05/02/2000;8.035,00
05/01/2000;7.985,00
04/28/2000;7.925,00
04/27/2000;7.940,00
04/26/2000;7.960,00
04/25/2000;7.945,00
04/24/2000;7.905,00
04/21/2000;7.965,00
04/20/2000;7.985,00
04/19/2000;7.910,00
04/18/2000;7.790,00
04/17/2000;7.730,00
04/14/2000;7.625,00
04/13/2000;7.595,00
04/12/2000;7.625,00
04/11/2000;7.625,00
04/10/2000;7.630,00
04/07/2000;7.665,00
04/06/2000;7.815,00
04/05/2000;7.775,00
04/04/2000;7.695,00
04/03/2000;7.712,50
03/31/2000;7.570,00
03/30/2000;7.565,00
03/29/2000;7.575,00
03/28/2000;7.585,00
03/27/2000;7.475,00
03/24/2000;7.465,00
03/23/2000;7.447,50
03/22/2000;7.435,00
03/21/2000;7.465,00
03/20/2000;7.440,00
03/17/2000;7.460,00
03/16/2000;7.455,00
03/15/2000;7.490,00
03/14/2000;7.442,50
03/13/2000;7.455,00
03/10/2000;7.365,00
03/09/2000;7.385,00
03/08/2000;7.440,00
03/07/2000;7.447,50
03/06/2000;7.435,00
03/03/2000;7.465,00
03/02/2000;7.485,00
03/01/2000;7.365,00
02/29/2000;7.435,00
02/28/2000;7.475,00
02/25/2000;7.370,00
02/24/2000;7.545,00
02/23/2000;7.435,00
02/22/2000;7.455,00
02/21/2000;7.445,00
02/18/2000;7.425,00
02/17/2000;7.450,00
02/16/2000;7.410,00
02/15/2000;7.325,00
02/14/2000;7.240,00
02/11/2000;7.300,00
02/10/2000;7.315,00
02/09/2000;7.235,00
02/08/2000;7.365,00
02/07/2000;7.500,00
02/04/2000;7.550,00
02/03/2000;7.685,00
02/02/2000;7.685,00
02/01/2000;7.485,00
01/31/2000;7.445,00
01/28/2000;7.450,00
01/27/2000;7.415,00
01/26/2000;7.465,00
01/25/2000;7.355,00
01/24/2000;7.325,00
01/21/2000;7.340,00
01/20/2000;7.300,00
01/19/2000;7.340,00
01/18/2000;7.275,00
01/17/2000;7.275,00
01/14/2000;7.185,00
01/13/2000;7.225,00
01/12/2000;7.215,00
01/11/2000;7.250,00
01/10/2000;7.165,00
01/07/2000;7.155,00
01/06/2000;7.255,00
01/05/2000;7.155,00
01/04/2000;7.165,00
01/03/2000;7.055,00
12/31/1999;6.987,50
12/30/1999;7.037,50
12/29/1999;7.100,00
12/28/1999;7.120,00
12/27/1999;7.015,00
12/24/1999;6.995,00
12/23/1999;7.035,00
12/22/1999;7.092,50
12/21/1999;7.085,00
12/20/1999;7.087,50
12/17/1999;7.075,00
12/16/1999;7.050,00
12/15/1999;7.055,00
12/14/1999;7.205,00
12/13/1999;7.245,00
12/10/1999;7.240,00
12/09/1999;7.210,00
12/08/1999;7.205,00
12/07/1999;7.195,00
12/06/1999;7.175,00
12/03/1999;7.245,00
12/02/1999;7.295,00
12/01/1999;7.275,00
11/30/1999;7.315,00
11/29/1999;7.365,00
11/26/1999;7.210,00
11/25/1999;7.185,00
11/24/1999;7.100,00
11/23/1999;7.085,00
11/22/1999;7.065,00
11/19/1999;7.000,00
11/18/1999;6.995,00
11/17/1999;7.005,00
11/16/1999;7.100,00
11/15/1999;6.945,00
11/12/1999;7.055,00
11/11/1999;7.100,00
11/10/1999;6.945,00
11/09/1999;6.885,00
11/08/1999;6.835,00
11/05/1999;6.850,00
11/04/1999;6.775,00
11/03/1999;6.775,00
11/02/1999;6.695,00
11/01/1999;6.735,00
10/29/1999;6.825,00
10/28/1999;6.960,00
10/27/1999;6.875,00
10/26/1999;6.765,00
10/25/1999;6.800,00
10/22/1999;6.912,50
10/21/1999;6.950,00
10/20/1999;7.410,00
10/19/1999;7.250,00
10/18/1999;7.745,00
10/15/1999;7.950,00
10/14/1999;8.250,00
10/13/1999;8.150,00
10/12/1999;7.815,00
10/11/1999;7.830,00
10/08/1999;7.737,50
10/07/1999;7.805,00
10/06/1999;7.700,00
10/05/1999;7.725,00
10/04/1999;7.800,00
10/01/1999;7.965,00
09/30/1999;8.300,00
09/29/1999;8.405,00
09/28/1999;8.475,00
09/27/1999;8.445,00
09/24/1999;8.620,00
09/23/1999;8.850,00
09/22/1999;8.425,00
09/21/1999;8.305,00
09/20/1999;8.345,00
09/17/1999;8.235,00
09/16/1999;8.180,00
09/15/1999;8.115,00
09/14/1999;7.950,00
09/13/1999;7.910,00
09/10/1999;8.200,00
09/09/1999;8.655,00
09/08/1999;8.675,00
09/07/1999;8.350,00
09/06/1999;8.075,00
09/03/1999;7.900,00
09/02/1999;7.845,00
09/01/1999;7.715,00
08/31/1999;7.675,00
08/30/1999;7.725,00
08/27/1999;7.630,00
08/26/1999;7.575,00
08/25/1999;7.525,00
08/24/1999;7.725,00
08/23/1999;7.675,00
08/20/1999;7.450,00
08/19/1999;7.505,00
08/18/1999;7.350,00
08/17/1999;7.685,00
08/16/1999;7.625,00
08/13/1999;7.915,00
08/12/1999;8.075,00
08/11/1999;8.075,00
08/10/1999;7.395,00
08/09/1999;7.075,00
08/06/1999;7.045,00
08/05/1999;7.000,00
08/04/1999;6.930,00
08/03/1999;6.895,00
08/02/1999;6.855,00
07/30/1999;6.880,00
07/29/1999;6.845,00
07/28/1999;6.835,00
07/27/1999;7.025,00
07/26/1999;7.035,00
07/23/1999;6.950,00
07/22/1999;6.795,00
07/21/1999;6.725,00
07/20/1999;6.715,00
07/19/1999;6.685,00
07/16/1999;6.700,00
07/15/1999;6.680,00
07/14/1999;6.745,00
07/13/1999;6.640,00
07/12/1999;6.650,00
07/09/1999;6.645,00
07/08/1999;6.645,00
07/07/1999;6.665,00
07/06/1999;6.715,00
07/05/1999;6.675,00
07/02/1999;6.830,00
07/01/1999;6.815,00
06/30/1999;6.705,00
06/29/1999;6.700,00
06/28/1999;6.600,00
06/25/1999;6.750,00
06/24/1999;6.725,00
06/23/1999;6.725,00
06/22/1999;6.725,00
06/21/1999;7.005,00
06/18/1999;7.275,00
06/17/1999;7.235,00
06/16/1999;7.275,00
06/15/1999;7.250,00
06/14/1999;7.515,00
06/11/1999;7.700,00
06/10/1999;7.750,00
06/09/1999;7.800,00
06/08/1999;7.700,00
06/07/1999;7.775,00
06/04/1999;7.995,00
06/03/1999;8.175,00
06/02/1999;8.135,00
06/01/1999;8.125,00
05/31/1999;8.115,00
05/28/1999;8.120,00
05/27/1999;8.135,00
05/26/1999;8.125,00
05/25/1999;8.165,00
05/24/1999;8.115,00
05/21/1999;8.150,00
05/20/1999;8.050,00
05/19/1999;8.065,00
05/18/1999;7.885,00
05/17/1999;8.000,00
05/14/1999;7.875,00
05/13/1999;7.825,00
05/12/1999;7.785,00
05/11/1999;7.750,00
05/10/1999;7.625,00
05/07/1999;7.750,00
05/06/1999;7.975,00
05/05/1999;8.065,00
05/04/1999;8.000,00
05/03/1999;7.850,00
04/30/1999;8.017,50
04/29/1999;8.185,00
04/28/1999;8.515,00
04/27/1999;8.595,00
04/26/1999;8.615,00
04/23/1999;8.575,00
04/22/1999;8.575,00
04/21/1999;8.625,00
04/20/1999;8.625,00
04/19/1999;8.590,00
04/16/1999;8.650,00
04/15/1999;8.650,00
04/14/1999;8.600,00
04/13/1999;8.725,00
04/12/1999;8.725,00
04/09/1999;8.700,00
04/08/1999;8.750,00
04/07/1999;8.750,00
04/06/1999;8.750,00
04/05/1999;8.700,00
04/02/1999;8.600,00
04/01/1999;8.600,00
03/31/1999;8.650,00
03/30/1999;8.700,00
03/29/1999;8.855,00
03/26/1999;8.900,00
03/25/1999;8.850,00
03/24/1999;8.837,50
03/23/1999;8.875,00
03/22/1999;8.900,00
03/19/1999;8.887,50
03/18/1999;9.015,00
03/17/1999;9.050,00
03/16/1999;8.800,00
03/15/1999;8.800,00
03/12/1999;9.175,00
03/11/1999;9.437,50
03/10/1999;9.112,50
03/09/1999;9.000,00
03/08/1999;8.950,00
03/05/1999;8.885,00
03/04/1999;8.905,00
03/03/1999;8.885,00
03/02/1999;8.870,00
03/01/1999;8.845,00
02/26/1999;8.800,00
02/25/1999;8.785,00
02/24/1999;8.825,00
02/23/1999;8.850,00
02/22/1999;8.900,00
02/19/1999;8.875,00
02/18/1999;8.800,00
02/17/1999;8.687,50
02/16/1999;8.725,00
02/15/1999;8.675,00
02/12/1999;8.700,00
02/11/1999;8.675,00
02/10/1999;8.612,50
02/09/1999;8.800,00
02/08/1999;8.900,00
02/05/1999;8.750,00
02/04/1999;8.600,00
02/03/1999;8.525,00
02/02/1999;8.700,00
02/01/1999;8.900,00
01/29/1999;8.850,00
01/28/1999;9.175,00
01/27/1999;9.212,50
01/26/1999;9.100,00
01/25/1999;9.350,00
01/22/1999;8.875,00
01/21/1999;8.675,00
01/20/1999;8.475,00
01/19/1999;8.450,00
01/18/1999;8.500,00
01/15/1999;8.475,00
01/14/1999;8.850,00
01/13/1999;8.600,00
01/12/1999;8.050,00
01/11/1999;7.950,00
01/08/1999;7.975,00
01/07/1999;7.950,00
01/06/1999;7.950,00
01/05/1999;7.900,00
01/04/1999;8.050,00
12/31/1998;8.000,00
